Sent_id,Ambiguous Sentence,Sent_id,De Re Paraphrase (Unique Entity) ,RJ,Sent_id,De Dicto Paraphrase,DJ,,,,
mca_42035,Efe başka bir spor ayakkabıyı giymek istiyor.,mbx_71109,Efe'nin giymek istediği bundan başka bir spor ayakkabı var.,,mmh_34090,Giyeceği ayakkabı farklı bir spor ayakkabı olsun istiyor Efe.,,,,,
muw_74834,Ilgın istiyor başka bir tesisatçı çağrımak.,mjz_30374,Çağırmak istediği kişi Ilgın'ın bir tesisatçı.,,mzc_79680,Ilgın çağıracağı kişinin başka bir tesisatçı olmasını istiyor.,,,,,
mht_22042,Yeşim tıpkı bunun gibi bir filmde oynamak istiyor.,mbv_99386,Yeşim'in oynamak istediği neredeyse bunun aynısı olan bir film var.,,mty_32397,Oynayacağı filmin buna benzer bir film olmasını istiyor Yeşim.,,,,,
mcd_10413,ev arkadaşım odasına bir halı almak istiyor.,mhg_48715,Bir halı var ev arkadaşımın odasına almak istediği.,,mva_85831,Ev arkadaşım odasına alacağı şeyin bir halı olmasını istiyor.,,,,,
mmc_14533,Erçin başka bir odada uyumak istiyor.,mro_51568,Erçin'in uyumak istediği farklı bir oda var.,,mbm_66302,Uyuyacağı yerin farklı bir oda olmasını istiyor Erçin.,,,,,
mfv_18090,okuldaki gibi bir panoya ilan asmak istiyor Hale.,mal_93966,Hale'nin üzerine ilan asmak istediği okuldakine benzeyen bir pano.,,mje_44075,İlan asacağı yerin okuldaki gibi bir pano olmasını istiyor Hale.,,,,,
mta_67203,Bir doktoru görmek istiyor kardeşim.,mil_77860,Kardeşimin görmek istediği kişi bir doktor.,,mil_27317,Görmeyi istediği kişi bir doktor kardeşimin.,,,,,
mme_97835,Janset gergin bir ortamdan ayrılmak istiyor.,mrj_38580,Janset'in ayrılmak istediği gergin bir ortam var.,,mpy_60041,Gergin bir ortam Janset'i ayrılmaya zorluyor.,,,,,
mvt_98051,Hakan çok acı bir biber yemek istiyordu.,mgo_92344,Çok acı bir biber var Hakan'ın yemek istediği.,,mde_21517,Yiyeceği biberin çok acı bir biber olmasını istiyor Hakan.,,,,,
mja_34319,Filiz bir otelde kalmak istiyor.,mul_68025,Filiz'in kalmak istediği yer bir otel.,,mtp_76978,Filiz kalacağı yerin bir otel olmasını istiyor.,,,,,
mgo_30613,başka bir stüdyoda kayıt almak istiyor Serdar.,mdq_35127,Serdar'ın kayıt almak istediği bundan başka bir stüdyo var.,,mmy_22018,Kayıt almak istediği yerin farklı bir stüdyo olmasını istiyor Serdar.,,,,,
mol_15388,Salıncakta sallanan her çocuk düşeceğini hissediyor.,mdp_97228,Her çocuğun salıncakta sallanırken hissettiği şey düşme hissi.,,mvn_35723,Düşme hissi salıncakta sallanan bütün çocuklarda var.,,,,,
mzm_45352,Ozan tanınmış bir yerde staj yapmayı çok önemsiyor.,mxe_44934,Ozan için önemli olan şey staj yapacağı tanınmış bir yer var.,,mwb_46671,Ozan'ın önemsediği şey staj yapacağı yerin tanınmış bir yer olması.,,,,,
mqx_18158,Zannederim ki siz de bir aşçının yapacağı yemeğin bir anneninkinden üstün olacağına inanıyorsunuz.,mfm_44647,Sizin de inandığınızı düşündüğüm şey bir annenin yaptığı yemekten üstün olanın bir aşçının yaptığı yemek olduğu.,,mgy_48294,Bir aşçı yemeğinin bir anne yemeğinden üstün olacağına siz de inanıyorsunuz sanırım.,,,,,
mwi_84660,Bu konuda uzman bir fizikçi ile görüşmek istiyor Meltem.,mny_44983,Meltem'in görüşmek istediği kişi bu konuda uzman olan bir fizikçi.,,mig_73626,Meltem görüşeceği kişinin bu konuda uzman bir fizikçi olmasını istiyor.,,,,,
mfy_84497,Sevinçleriyle üzüntülerini bir heybede toplayıp denize atmayı düşünüyordu Ulrika.,mru_55395,Ulrika'nın sevinçlerini ve üzüntülerini toplayarak denize atmayı düşündüğü bir heybe var.,,mja_32270,Sevinçlerini ve üzüntülerini topladığı bir heybe olduğunu düşünüyor Ulrika denize atmak için.,,,,,
mrm_41608,Başka bir zor konuya aşina olmak istiyor Fatih.,mzp_15229,Fatih'in aşina olmak istediği şey bundan farklı zor bir konu.,,mpv_28031,Aşina olacağı konunun farklı bir zor konu olmasını istiyor Fatih.,,,,,
mhr_73689,Emilia İsviçre'den getireceği bir çikolatayı arkadaşına hediye etmeyi düşünüyor.,mng_21337,Arkadaşına hediye edeceği şey Emilia'nın İsviçre'den getireceği bir çikolata.,,mcr_75674,Emilia arkadaşına hediye edeceği şeyin İsviçre'den getireceği bir çikolata olacağını düşünüyor.,,,,,
mkn_31934,Azra buradan bir otobüse binerek evine ulaşabilir.,mrw_71294,Azra'nın buradan binerek evine ulaşabileceği bir otobüs var.,,mcy_60142,Buradan herhangi bir otobüse binerek evine ulaşması mümkün Azra'nın.,,,,,
mlu_46753,Seninki gibi bir çanta çok istiyordum ama bulamadım.,mvh_90619,Çok istediğim ama bulamadığım seninkine benzeyen bir çanta vardı.,,mxj_82525,Senin çantana benzeyen bir çantam olmasını istiyordum ama bulamadım.,,,,,
mtd_42218,Nazlı bir mühendisle tanışmayı arzuluyormuş.,mnb_98989,Nazlı'nın tanışmayı arzuladığı kişi bir mühendis.,,mrf_34704,Tanışmayı arzuladığı kişinin bir mühendis olmasını istiyor Nazan.,,,,,
mpl_78833,Selim bir reklam ajansında çalışmak istiyor.,mkq_58982,Selim'in çalışmak istediği yer bir reklam ajansı.,,mby_11806,Selim çalışacağı yerin bir reklam ajansı olmasını istiyor.,,,,,
mhh_26752,annem balkona bir saksı koymak istiyor.,mvn_65053,Annemin balkona koymayı istediği bir saksı var.,,mcs_62103,Balkona koyacağı şeyin bir saksı olmasını istiyor annem.,,,,,
maq_96733,Miray bir tesisatçı ile öpüşmek istiyor.,mos_99164,Miray'ın öpüşmek istediği kişi bir tesisatçı.,,mob_42164,Miray öpüşeceği kişinin bir tesisatçı olmasını istiyor.,,,,,
mry_49286,Ünzile istiyor başka bir spor araba almak.,mud_56498,Bundan başka bir spor araba var Ünzile'nin almak istediği.,,mqk_96840,Alacağı aracın farklı bir spor araba olmasını istiyor Ünzile.,,,,,
mbe_49548,onur'unki gibi rahat bir ayakkabı almak istiyorum.,mnv_42281,Almak istediğim Onur'unkine benzer rahat bir ayakkabı var.,,msa_28257,Alacağım bir ayakkabının Onur'unki gibi rahat olmasını istiyorum.,,,,,
mfi_55230,"Şeyda, şunun gibi şık bir elbise giymek istiyor.",mlg_48502,Şeyda'nın giymek istediği şuna benzeyen şık bir elbise var.,,mdw_88574,Şeyda giyeceği şeyin şuna benzer şekilde şık bir elbise olmasını istiyor.,,,,,
mat_49972,Emlakçı benimki gibi geniş bir daireyi satmak istiyor.,mwa_59753,Emlakçının satmak istediği benimkine benzeyen geniş bir daire.,,mov_72711,Satacağı dairenin benimki gibi geniş bir daire olmasını istiyor emlakçı.,,,,,
mfh_90734,Gamze bir doktorla evlenmek istiyor.,mga_99494,Gamze'nin evlenmek istediği kişi bir doktor.,,msf_63403,Gamze evleneceği kişinin bir doktor olmasını istiyor.,,,,,
mpz_77136,Fahriye yarın bunun gibi büyük bir evi temizlemek istiyor.,mdb_97837,Yarın Fahriye'nin temizlemek istediği yer buna benzeyen büyük bir ev.,,mul_85160,Fahriye yarın temizleyeceği yerin bunu benzer şekilde büyük bir ev olmasını istiyor.,,,,,
mrf_56811,Yağız bir restoranda kutlama yapmak istiyor.,mlb_21118,Yağız'ın kutlama için istediği yer bir restoran.,,mmi_22127,Kutlama yapacağı yerin bir restoran olmasını istiyor Yağız.,,,,,
mke_93420,Şükran hayriye'ninki gibi bir daktiloyla yazmak istiyor.,mmi_54169,Şükra'nın yazı yazarken kullanmak istediği şey Hayriye'ninkine benzeyen bir daktilo.,,mnb_94346,Yazı yazmak için kullanacağı bir daktilonun Hayriye'ninkine benzemesini istiyor Şükran.,,,,,
mvz_94340,Belediye başkanı meydana pembe bir çiçek dikmek istiyordu.,mvz_34113,Belediye başkanının meydana dikmek istediği şey pembe bir çiçekti.,,mjg_84091,Meydana dikeceği şeyin pembe bir çiçek olmasını istiyor belediye başkanı.,,,,,
mni_62321,Her yiğidin bir yoğurt yiyişi olduğundan şüpheliyim.,mdi_89653,Bir yoğurt yiyişinin her yiğitte farklı olduğundan emin değilim.,,mhb_18842,Şüphelendiğim şey her yiğidin herhangi bir yoğurt yiyişi olması.,,,,,
mlv_56251,Geriye kalan bir fotoğraf parçası tüm güzel anıların yerini tutabilir mi Perihan merak ediyordu.,mhi_82913,Perihan'ın merak ettiği şey tüm güzel anıların yerini tutabilecek geriye kalan bir fotoğraf parçasının olup olmamasıydı.,,mgo_43148,Tüm güzel anıların yerini tutan şey geriye kalan bir fotoğraf parçası olabilir mi diye merak ediyordu Perihan. ,,,,,
mkt_15128,Banu istanbul gibi büyük bir şehirden arsa almak istiyor.,mtv_14785,Banu'nun arsa almak istediği şehir İstanbul gibi büyük.,,mhn_49421,Banu arsa alacağı yerin İstanbul gibi büyük bir şehir olmasını istiyor.,,,,,
mly_82398,Deniz kitaplarını küçük bir valizde taşımayı uygun buluyor.,mlj_75000,Deniz'in kitaplarının taşımanın daha uygun olduğunu düşündüğü küçük bir valiz var.,,mec_92836,Küçük bir valizin kitapları taşımak için uygun olacağını düşünüyor Deniz.,,,,,
mhh_71503,ev arkadaşım mutfağa bir masa koymak istiyor.,mel_55558,Mutfağa ev arkadaşımın koymak istediği şey bir masa.,,msc_10616,Mutfağa koyacağı şeyin bir masa olmasını istiyor ev arkadaşım.,,,,,
mjq_28924,Garanti bir işe başvurmanın daha akıllıca olacağını düşünüyor Berivan.,mix_85863,Berivan'ın başvurmanın daha akıllıca olduğunu düşündüğü garanti bir iş.,,mjx_90429,Garanti bir iş başvuru sırasında daha akıllıca olabilir diye düşündü Berivan.,,,,,
mlx_76139,Ercan başka bir başarılı albümü satın almak istiyor.,mgd_23573,Ercan'ın satın almak istediği bundan başka başarılı bir albüm.,,mwr_88305,Satın alacağı başarılı bir albümün farklı olmasını istiyor Ercan.,,,,,
mft_79968,Sevimli bir pandaya bambu yedirmek istiyor Burak.,msv_92927,Burak'ın bambu yedirmek istediği sevimli bir panda var.,,mmo_35116,Bambu yedirdiği hayvanın sevimli bir panda olmasını istiyor Burak.,,,,,
moe_84816,Leyla önümüzdeki hafta kendisine bir elbise almak istiyor.,mya_67890,Bir elbise önümüzdeki hafta Leyla'nın kendisine almak istediği şey.,,mjv_97169,Önümüzdeki hafta kendisine alacağı şeyin bir elbise olmasını istiyor Leyla.,,,,,
mow_85017,Oğuz bir kuyumcudan altın almak istiyormuş.,mbv_10844,Altın almayı istediği bir kuyumcu var Oğuz'un.,,mmn_39584,Altın aldığı yerin bir kuyumcu olmasını istiyor Oğuz.,,,,,
muh_34503,Nazenin istiyor ki bir öğrencinin yaptığı ödevi her öğrenci model olarak kullansın.,mgf_34769,Nazenin'in her öğrencinin ödevi model olarak kullanmasını istediği bir öğrenci var .,,mzw_78336,Bir öğrenci tarafından yapılan ödevi her öğrencinin model olarak kullanmasını istiyor Nazenin.,,,,,
mjo_84406,Bülent benimki gibi bir daktiloda yazı yazmak istiyor.,mls_32521,Bülent'in yazı yazmak istediği bir daktilo benimkine benziyor.,,mga_98290,Yazı yazdığı bir daktilonun benimkine benzemesini istiyor Bülent.,,,,,
mxu_42385,Babam bir koltuk takımı almaya niyet ediyor.,mlm_35471,Bir koltuk takımı babamın almaya niyetlendiği şey.,,mmj_53835,Alacağı şeyin bir koltuk takımı olmasını istiyor babam.,,,,,
mee_32563,Kenan bir kafede oturmak istiyor.,mhf_58480,Kenan'ın oturmak istediği bir kafe var.,,miq_28552,Oturduğu mekanın bir kafe olmasını istiyor Kenan.,,,,,
mnp_30551,Eline şiş ve iplik alan herkes ponponlu bir bere örmek istiyor.,mtc_23434,Eline şiş ve iplik alan herkesin örmek istediği bir bere var.,,mjg_21669,Ördüğü şeyin bir bere olmasını istiyor eline şiş ve iplik alan herkes.,,,,,
mim_53212,Güzel bir söz söylemenin uygun kaçıp kaçmayacağını merak etti Henrik.,myz_29666,Henrik'in söylemenin uygun kaçıp kaçmayacığını merak ettiği güzel bir söz var. ,,mud_83444,Herhangi güzel bir sözün uygun olup olmaması Henrik'in merak konusuydu.,,,,,
mmt_21330,Çiğdem yanında sadece bir hırka götürmek istiyormuş.,mlc_45468,Çiğdem'in yanında götürmek istediği sadece bir hırka var.,,mak_48564,Yanında götürmek istediği şeyin sadece bir hırka olmasını istiyor Çiğdem.,,,,,
mxz_78567,Restorandaki bir masayı Derin ayırtmak istiyor.,mhl_87066,Derin'in ayırtmak istediği bir masa var restoranda.,,mnx_63220,Derin'in ayırtmak istediği yerin restorandaki bir masa olmasını istiyor.,,,,,
mia_17767,Keyifli bir konudan konuşmak istiyor Tijen.,myx_30033,Tijen'in konuşmak istediği keyifli bir konu var.,,moa_27633,Tijen konuşacağı bir konunun keyifli olmasını istiyor.,,,,,
mpl_72751,Tülay'dan bir tantuni almasını istemiş.,mga_23510,Onun Tülay'dan almasını istediği yiyecek bir tantuniymiş.,,mme_14421,Tülay tarafından alıncak şeyin bir tantuni olmasını istiyormuş.,,,,,
miz_87381,Jülide herkesin ikinci bir yabancı dile sahip olmasının istendiğini biliyor mu?,mtx_77032,Herkesten istenilenin ikinci bir yabancı dil olduğunu biliyor mu Jülide?,,mpq_20087,İkinci bir dil bilmenin herkeste aranan şartlar arasında olduğunu biliyor mu Jülide?,,,,,
mhy_64863,Mahir buradaki gibi yeni bir binada yaşamak istiyor.,mqc_91235,Buradakine benzer yeni bir bina Mahir'in yaşamak istediği yer.,,mzj_33153,Yaşadığı br binanın buradakine benzemesini istiyor Mahir.,,,,,
mbr_10821,Nermin'in yazdığı bir mektubu Hakan saklamak istiyor.,mnx_35979,Hakan'ın saklamak istediği şey Nermin tarafından yazılmış bir mektup.,,mkm_58303,Hakan sakladığı bir mektubun Nermin tarafından yazılmış olmasını istiyor.,,,,,
mec_51798,bursa'dakiler gibi bir yazlık istiyorum.,mmd_83044,Bursa'dakiler gibi bir yazlık benim istediğim yer.,,mvm_88998,Bir yazlığın Bursa'dakilere benzemesini istiyorum.,,,,,
mzw_38212,Can işlerini bitirirse bir konsere gitmek istiyor.,mac_76923,İşlerini bitirirse Can'ın gitmek istediği bir konser var.,,mok_59093,Gideceği yerin bir konser olmasını istiyor Can işlerini bitirirse.,,,,,
mof_23535,kuzenim bu ara bir araba almak istiyor.,mgq_73344,Bu ara kuzenimin almak istediği bir araba var.,,mrj_31695,Bu ara kuzenim alacağı şeyin bir araba olmasını istiyor.,,,,,
mkp_11044,Canan bir üniversitede çalışmak istiyor.,mik_82248,Canan'ın çalışmak istediği bir üniversite var.,,mjr_86686,Canan'ın çalıştığı yerin bir üniversite olmasını istiyor.,,,,,
maa_79803,Canan başka bir balo salonunda dans etmek istiyor.,mrs_23250,Bundan başka bir balo salonunda dans etmek istiyor Canan.,,mua_47688,Canan dans ettiği bir balo salonunun farklı olmasını istiyor.,,,,,
mij_39395,Aybala arkadaşlarının çoğunun yazın şehri terkedeceğini düşünüyor.,msc_30376,Aybala'nın düşündüğü şey yazın şehri terkeden kişilerin çoğunun arkadaşı olacağı.,,myj_98752,Çoğu arkadaşının yazın şehri terkeden kişiler arasında olacağını düşünüyor Aybala.,,,,,
msu_74798,Başka bir kağıda resim çizmek istiyor Irmak.,mmh_16249,Resim çizmek istediği bundan farklı bir kağıt var Irmak'ın.,,mkv_35712,Resim çizeceği şeyin başka bir kağıt olmasını istiyor Irmak.,,,,,
mzl_24109,En iyisi Cemre bu olaydan sonra bir mesaj göndersin ona.,min_30217,Bu olaydan sonra Cemre'nin ona göndereceği bir mesaj en iyisi olabilir.,,mix_88493,Bu olaydan sonra Cemre'nin yapacağı en iyi şey ona bir mesaj göndermek.,,,,,
mbb_62858,Çok sıkıldığım için bir arkadaşımla bara gitmek istiyorum.,msu_38814,Çok sıkıldığım için birlikte bara gitmek istediğim bir arkadaşım var. ,,mfi_91736,Çok sıkıldığım için bara benimle birlikte gidenin bir arkadaşım olmasını istiyorum.,,,,,
mrh_18214,Rezzak Türkiye gibi bir ülkeden ithalat yapmak istiyor.,mut_15024,Rezzak'ın ithalat yapmak istediği bir ülke Türkiye gibi.,,maa_86374,İthalat yapacağı bir ülkenin Türkiye gibi olmasını istiyor Rezzak.,,,,,
mtr_91114,başka bir ayakkabıyla kombin yapmak istiyor Ceyda.,mkg_46674,Bundan başka bir ayakkabıyla kombin yapmak istiyor Ceyda.,,mrc_16653,Ceyda kombin yapmak istediği bir ayakkabının farklı olmasını istiyor.,,,,,
mhp_41008,Yıldız böyle bir derginin kapağında yer almak istiyor.,mzs_90124,Böyle bir derginin kapağı Yıldız'ın yer almak istediği yer.,,mcp_15219,Yer alacağı bir dergi kapağının böyle olmasını istiyor Yıldız.,,,,,
med_43419,Elektrikler gidince bir mum yakmak istedi Azra.,muf_41054,Elektrikler gittiğinde Azra'nın yakmak istediği bir mumdu.,,mlt_86650,Elektrikler gittiğinde Azra yakacağı şeyin bir mum olmasını istedi.,,,,,
mkl_86315,Utku bir şarkı dinlemek istiyor.,mjd_12027,Utku'nun dinlemek istediği bir şarkı var.,,mfk_31791,Dinlediği şeyin bir şarkı olmasını istiyor Utku.,,,,,
mqo_81746,Fikri şuradaki gibi bir makasla ağaçları budamak istiyor.,mmj_20963,Şuradaki gibi bir makas Fikri'nin ağaçları budamak için kullanacağı şey.,,mkl_21985,Ağaçları budayacağı bir makasın şuradakine benzemesini istiyor Fikri. ,,,,,
mxl_39045,Kahvaltı yaparken bir yandan da bir zürafa beslemek istiyorlar.,muw_24733,Kahvaltı yaparken bir yandan da beslemek istedikleri şey bir zürafa.,,mnl_14860,Kahvaltı yaparken bir yandan da beslediği şeyin bir zürafa olmasını istiyor.,,,,,
mvk_17450,Aslında Buğra bu konuda bir makale okusa iyi eder.,muv_19518,Buğra'nın bu konuyla ilgili okumasının iyi olacağı bir makale var.,,mcn_45473,Buğra'nın yapabileceği en iyi şey bu konuya dair bir makale okumak. ,,,,,
mtt_18124,Ayten yaşadıklarını bir terapistle paylaşmak istiyor.,mqg_21568,Ayten'in yaşadıklarını paylaşmak istediği kişi bir terapist.,,mjx_88734,Ayten yaşadıklarını paylaştığı kişinin bir terapist olmasını istiyor.,,,,,
mbt_23456,Zahide istiyor başka bir diploma almak.,maz_85127,Zahide'nin almak istediği bundan farklı bir diploma var.,,mtr_12690,Aldığı bir diplomanın farklı olmasını istiyor Zahide.,,,,,
swl_48813,Pelin başka bir yüksek okulda okumak istiyor.,sjc_93630,Pelin'in okumak istediği yüksek okul şu an gittiğinden farklı.,,sof_87395,Pelin şimdiki yüksek okulunda okumak istemiyor.,,,,,
sji_20351,arkadaşım bir roman okumak ister.,sqv_16167,Arkadaşımın okumak istediği belirli bir roman var.,,sye_54814,Arkadaşım okuyacağı şeyin bir kitap olmasını ister.,,,,,
skl_19794,Ezan okununca eniştem namaz kılmak için bir seccade istedi.,sse_28859,Ezan okununca eniştem namaz kılmak için belirli bir seccadeyi istedi.,0,sne_57598,Ezan okununca eniştem namaz kılmak için herhangi bir seccade istedi.,,,,,
srh_23096,Kenan sevgilisine bir mektup yazmanın romantik olabileceğine inanıyor.,sgc_74636,Kenan sevgilisine belirli bir mektubu yazmanın romantik olabileceğine inanıyor.,0,sgh_28487,Kenan sevgilisine herhangi bir mektup yazmanın romantik olabileceğine inanıyor.,,,,,
scg_30815,Ezgi boncukları dizerek bir kolye yapabilir.,san_93140,Ezgi boncukları dizerek yapabileceği belirli bir kolye türü var.,0,sbx_46616,Ezgi boncukları dizerek yapabileceği ürün bir kolye.,,,,,
sou_63772,Kütüphaneden nasıl bir kitap almayı düşünüyor Beyza?,spf_22980,Beyza'nın kütüphaneden almayı düşündüğü kitap nasıl bir kitap?,?,scl_12350,Beyza'nın nasıl kitaplardan herhangi birini kütüphaneden almayı düşünüyor?,,,,,
sjl_21328,erdem gibi güçlü bir rakiple karşılaşmak istiyor Yetkin.,saz_29481,Yetkin'in karşılaşmak istediği rakip Erdem gibi güçlü biri.,,skm_32571,Yetkin karşılacağı rakibin Erdem gibi güçlü biri olmasını istiyor.,,,,,
ser_63860,Dilara bir sorumluluk alırsa hep yerine getirir mi?,srj_81053,Dilara'nın aldığında hep yerine getireceği bir sorumluluk var mı?,,svn_74503,Dilara aldığı sorumlulukları yerine getirir mi?,,,,,
sgl_31146,Bahçıvan buraya bir fidan dikmek ister.,sts_36912,Bahçıvanın buraya dikmek istediği bir fidan var.,,sbe_65925,Bahçıvan buraya fidan dikmek istiyor.,,,,,
snm_42723,Baran hep bir rapor yazmak zorunda mı?,sxb_89318,Baran'ın hep yazmak zorunda olduğu belirli bir rapor var mı?,0,sja_39544,Baran hep rapor yazar durumda olmak zorunda mı?,,,,,
sci_31871,buraya şık bir poster asmak istiyordu ev arkadaşım.,sze_27386,Ev arkadaşımın buraya asmak istediği poster şık bir şey.,,sxo_23444,Ev arkadaşım buraya asacağı şeyin bir poster olmasını istiyor.,,,,,
swq_32223,yaren'inki gibi dayanıklı bir traktör bulmak istiyor Özden.,sku_51139,Özden'in bulmak istediği traktör Yaren'inki gibi dayanıklı.,,sbu_81859,Özden bulacağı traktörün Yaren'inki gibi dayanıklı traktörlerden olmasını istiyor.,,,,,
sie_83833,sarışın kız sana bir soru sormak ister.,soa_90718,Sarışın kızın sana soracağı bir soru var.,,syn_47314,Sarışın kızın yapmak istediği şey sana soru sormak.,,,,,
szc_27268,Karpuz seçmeyi bilmeyen Tilbe manavdan lezzetli bir karpuz istedi.,ser_38010,Karpuz seçmeyi bilmeyen Tilbe manavdan istediği şey lezzetli olan bir karpuzdu.,0,sbq_78278,Karpuz seçmeyi bilmeyen Tilbe manavdan lezzetli karpuzlardan herhangi birini vermesini istedi.,,,,,
sfg_82857,Helin başına gelen bir olayı bile anlatmak istemiyor.,spo_13183,Helin başına gelen bir olay var ki bunu bile anlatmak istemiyor.,,sji_64861,Helin başına gelen olaylardan herhangi birini bile anlatmak istemiyor.,,,,,
sst_80336,Ali nasıl yeni bir ülkede yaşayacak?,swo_13819,Ali yaşayacağı yeni ülkede nasıl yaşayacak?,,sip_72525,Ali şimdiki ülkesinden farklı bir ülkede nasıl yaşayacak?,,,,,
sad_68657,Elif bir arabası olsaydı bu kadar yorulmayacağını düşünüyor.,sqy_41406,Elif belirli bir arabaya sahip olsaydı bu kadar yorulmayacağını düşünüyor.,0,sah_45963,Elif araba sahibi olsaydı bu kadar yorulmayacağını düşünüyor.,,,,,
shf_52441,hakem bir oyuncunun faul yaptığını düşünüyor.,sfn_14494,hakemin faul yaptığını düşündüğü bir oyuncu var.,,shd_51809,hakem faul yapan kişinin bir oyuncu olduğunu düşünüyor.,,,,,
sws_54885,Kedim için bir yaş mama almak istiyorum.,syx_22230,Kedim için almak istediğim bir yaş mama var.,,sun_79125,Kedim için almak istediğim şey yaş mama.,,,,,
shj_27461,Halide annesininki gibi lüks bir otelde tatil yapmak istiyor.,swz_78461,Halide'nin tatil yapmak istediği otel annesininki gibi lüks.,,sdu_50356,Halide annesininki gibi lüks olan otellerden herhangi birinde tatil yapmak istiyor.,,,,,
sns_84482,İnci bir olaydan bahsetmekten çekiniyor.,suz_44770,İnci'nin bahsetmekten çekindiği bir olay var.,,swu_91071,İnci olaylardan bahsetmekten çekiniyor.,,,,,
sow_59428,okuldaki gibi kapsamlı bir kütüphanede çalışmak istiyorum.,slf_44028,Çalışmak istediğim kütüphane okuldaki gibi kapsamlı.,,soy_18172,Çalışacağım kütüphanenin okuldaki gibi kapsamlı olmasını istiyorum.,,,,,
sgg_19224,Nergis bir arkadaşına yemek sözü verdi.,sgz_69359,Nergis'in yemek sözü verdiği kişi onun arkadaşı.,,sru_44655,Nergis arkadaşı olan herhangi bir kişiye yemek yedirme sözü verdi.,0,,,,
sle_38220,Bazı öğrenciler bir sınıfta ders dinlemek istiyor.,sft_77886,Bazı öğrenciler dersi belli bir sınıfta dinlemek istiyor.,,svb_55793,Bazı öğrencilerin yapmak istediği şey dersi sınıfta dinlemek.,,,,,
sjw_69833,Kuzenim iyi bir üniversitede okumayı arzu ediyor.,sao_25511,Kuzenimin okumayı arzu ettiği üniversite iyi bir üniversite.,,szr_13966,Kuzenim okuyacağı üniversitenin iyi olmasını arzu ediyor.,,,,,
sxo_32981,Kardeşim bir arabayı almak istiyor.,sie_97008,Kardeşimin almak istediği bir araba var.,,sea_97796,Kardeşim herhangi bir araba almak istiyor.,0,,,,
skl_16078,Kerem her tabağın sirtaki için uygun olduğunu sanıyor.,ssj_51029,Kerem gruptaki her tabağın sirtaki için uygun olduğunu sanıyor.,,ssf_22133,Kerem dünyadaki tüm tabakların sirtaki için uygun olduğunu sanıyor.,,,,,
sdc_21978,Nermin belki bir komşusunu akşam yemeğine davet edebilir.,swn_71697,Nermin'in akşam yemeğine davet etme ihtimalinin olduğu bir komşusu var.,,sqz_97356,Nermin'in yapma ihtimalinin olduğu şey akşam yemeğine komşu çağırmak.,,,,,
spd_47497,İşte bir sorunla karşılaşırsa Defne arkadaşını arar.,sxt_25088,Defne işte karşılaştığı belli bir sorun olursa arkadaşını arar.,0,scv_99397,İşte herhangi bir sorunla karşılaşırsa Defne arkadaşını arar.,,,,,
shi_55857,kitaptaki gibi zor bir konuya aşina olmak istiyor Öğrenci.,svy_25218,Öğrencinin aşina olmak istediği konu kitaptaki gibi zor.,,sij_92683,Öğrenci aşina olacağı konunun kitaptaki gibi zor olmasını istiyor.,,,,,
ssi_81912,"Harun, arkadaşınınki gibi hızlı bir araba sürmek istiyor.",sad_40255,Harun'un sürmek istediği araba arkadaşınınki gibi hızlı.,,sni_76188,"Harun, süreceği arabanın arkadaşınınki gibi hızlı olmasını istiyor.",,,,,
swc_75168,Şuayip zor bir sorudan başlamak istiyor.,sve_14058,Şuayip'in başlamak istediği soru zor bir soru.,,sdo_41545,Şuayip'in istediği şey başlayacağı sorunun zor olması.,,,,,
syu_53537,Pelin her müzisyenin okullu olduğunu düşünüyor.,sfr_24045,Pelin gruptaki her müzisyenin okullu olduğunu düşünüyor.,,sif_86730,Pelin tüm müzisyenlerin okullu olduğunu düşünüyor.,,,,,
sfe_85411,Yelda başka bir adamla birlikte vakit geçirmek istiyor.,shb_54345,Yelda'nın vakit geçirmek istediği adam şu an vakit geçirdiği kişi değil.,,svg_65195,Yelda şu an vakit geçirdiği adamla vakit geçirmek istemiyor.,,,,,
sot_61309,Feriha istiyor başka bir prestijli üniversitede okumak.,saj_21089,Feriha'nın okumak istediği prestijli üniversite şimdiki prestijli üniversitesinden farklı bir okul.,,swu_56848,Feriha şimdiki prestijli üniversitesinden farklı olan herhangi bir prestijli üniversitede okumak istiyor.,,,,,
scy_43512,Jale yaren gibi güvenilir bir arkadaşına sırlarını açmak istiyor.,suk_59709,Jale'nin sırlarını açmak istediği arkadaşı Yaren gibi güvenilir.,,sxv_25507,Jale bir kişiye sırlarını açmayı ve bu kişinin arkadaşı Yaren gibi güvenilir olmasını istiyor.,,,,,
slq_37268,Bir kitapçı ile muhabbet etmek istiyor Benan.,svw_97214,Benan'ın muhabbet etmeyi istediği bir kitapçı var.,,swt_17590,Benan muhabbetini kitapçı olan herhangi bir kişiyle yapmak istiyor.,,,,,
smp_62063,Naz başka bir yakın arkadaşıyla birlikte yaşamak istiyor.,sbg_54714,Naz'ın birlikte yaşamayı istediği yakın arkadaşı şimdiki yakın arkadaşıyla aynı değil.,,syg_38564,Naz beraber yaşayacağı yakın arkadaşının şimdiki yakın arkadaşı dışında biri olmasını istiyor.,,,,,
